-36.826990,-73.049766
-36.828719,-73.050322
-36.820556,-73.038056
-36.829444,-73.050278
-36.818333,-73.038056
-36.815833,-73.030556
-36.830000,-73.050000
-36.818056,-73.033611
-36.816667,-73.016667
-36.826990,-73.049766
